Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
1921,Finance,Male,54,High School,Manager,7651,11,17,5,5,4,51,14,49,No,No,Divorced,5,3
1922,Marketing,Male,39,Bachelor's Degree,Team Lead,9840,24,6,1,2,2,5,8,33,Yes,No,Married,3,2
1923,Marketing,Female,49,PhD,Analyst,2490,22,10,3,4,3,35,10,15,No,No,Divorced,8,0
1924,Marketing,other,53,High School,Analyst,4400,33,4,1,1,5,24,7,24,Yes,No,Widowed,3,1
1925,Finance,Non-binary,33,Bachelor's Degree,Team Lead,9362,31,7,2,5,1,90,0,36,No,Yes,Widowed,5,1
1926,Finance,Male,59,Master's Degree,Manager,8296,23,10,2,2,5,57,10,34,No,Yes,Divorced,8,0
1927,IT,Female,48,PhD,Manager,9753,24,19,5,1,4,54,0,26,No,No,Divorced,3,0
1928,Sales,Male,31,Master's Degree,Team Lead,6508,2,19,3,2,5,94,13,40,Yes,No,Married,5,2
1929,HR,Female,59,High School,Analyst,3010,24,14,3,5,1,2,4,22,No,No,Divorced,6,0
1930,Marketing,Non-binary,53,PhD,Manager,11464,27,2,2,2,5,27,1,16,Yes,Yes,Single,1,0
1931,IT,Non-binary,59,Bachelor's Degree,Team Lead,7551,11,6,1,4,4,67,0,40,Yes,Yes,Divorced,2,3
1932,HR,other,47,High School,Team Lead,6011,25,7,5,2,3,80,9,42,No,No,Divorced,7,3
1933,IT,Female,46,PhD,Team Lead,9166,7,10,4,5,4,37,11,16,No,No,Widowed,9,1
1934,Finance,Female,32,PhD,Analyst,4128,4,9,2,2,2,33,12,5,No,No,Widowed,4,2
1935,Marketing,other,44,Master's Degree,Manager,7471,10,19,2,1,4,83,10,6,No,No,Married,5,2
1936,HR,other,55,High School,Analyst,2869,34,8,5,1,2,12,7,42,Yes,No,Divorced,4,0
1937,HR,Female,59,Bachelor's Degree,Executive,4752,26,14,1,3,5,4,11,24,Yes,No,Single,3,2
1938,HR,other,44,Bachelor's Degree,Manager,11851,37,19,3,3,2,59,12,30,Yes,Yes,Single,2,1
1939,HR,Non-binary,50,High School,Analyst,4481,18,4,2,4,5,87,3,37,No,Yes,Divorced,3,3
1940,HR,Male,52,High School,Manager,8318,31,14,5,1,2,16,1,32,No,Yes,Married,2,1
1941,IT,Non-binary,28,Associate's Degree,Executive,3832,27,3,5,3,4,56,13,19,No,No,Single,8,1
1942,Marketing,other,20,Master's Degree,Intern,1001,0,0,5,2,1,0,0,45,No,Yes,Single,1,0
1943,Finance,Female,54,High School,Team Lead,6434,17,14,3,4,5,91,11,28,Yes,Yes,Divorced,5,3
1944,Finance,Female,42,High School,Analyst,3146,9,16,2,5,2,64,10,47,Yes,No,Married,1,0
1945,Finance,Non-binary,23,Associate's Degree,Executive,2739,31,7,5,3,1,65,12,8,Yes,No,Divorced,5,1
1946,Finance,Female,39,Associate's Degree,Executive,2509,17,18,3,3,2,32,12,43,No,No,Widowed,3,1
1947,IT,other,54,PhD,Manager,11974,11,8,1,1,2,92,11,1,No,No,Divorced,9,2
1948,Sales,Non-binary,58,Bachelor's Degree,Manager,7983,7,9,4,4,2,3,5,4,No,No,Married,1,2
1949,Marketing,Female,55,Master's Degree,Team Lead,8953,32,4,2,1,4,81,7,22,No,Yes,Single,1,2
1950,HR,Male,41,PhD,Manager,11743,37,9,3,1,2,54,14,22,No,Yes,Divorced,8,2
1951,Sales,Male,56,High School,Analyst,2593,13,0,4,4,1,23,14,30,Yes,No,Divorced,3,1
1952,Finance,other,39,Associate's Degree,Analyst,4960,1,3,4,2,2,31,6,27,No,No,Divorced,7,2
1953,Sales,Female,45,Bachelor's Degree,Analyst,4527,8,4,3,3,3,72,6,27,Yes,Yes,Widowed,5,3
1954,Marketing,other,24,PhD,Intern,1437,0,0,3,1,5,0,0,13,No,Yes,Single,1,0
1955,HR,Non-binary,51,Bachelor's Degree,Analyst,2754,33,4,3,3,4,15,2,39,Yes,Yes,Widowed,7,1
1956,HR,Male,31,Associate's Degree,Manager,9650,18,19,5,4,3,20,2,27,No,No,Single,7,3
1957,Marketing,Non-binary,44,PhD,Manager,10609,6,7,1,2,3,93,6,39,No,No,Single,3,0
1958,Marketing,Female,32,PhD,Analyst,3462,38,16,5,5,1,66,11,38,Yes,No,Divorced,6,2
1959,Finance,other,23,Bachelor's Degree,Executive,4774,16,0,4,2,1,96,13,8,No,No,Single,5,1
1960,HR,other,47,Associate's Degree,Executive,3197,25,17,4,4,4,30,1,12,No,Yes,Married,1,3
1961,Sales,other,57,High School,Executive,2345,26,11,4,2,4,13,9,24,No,Yes,Married,1,0
1962,IT,Non-binary,54,PhD,Team Lead,5638,27,2,3,5,5,5,6,18,Yes,No,Widowed,2,0
1963,IT,Male,18,High School,Intern,1398,0,0,2,1,2,0,0,15,No,Yes,Single,1,0
1964,Marketing,Non-binary,59,Associate's Degree,Analyst,2104,5,13,5,2,4,28,0,16,No,No,Married,3,1
1965,Finance,Non-binary,46,PhD,Team Lead,6057,7,15,2,4,4,54,11,33,No,Yes,Divorced,9,1
1966,IT,Female,25,PhD,Executive,3592,31,17,1,2,2,36,13,10,No,No,Widowed,3,2
1967,HR,Female,59,High School,Analyst,2787,18,9,1,5,5,58,1,47,No,No,Widowed,4,2
1968,Marketing,Female,40,Master's Degree,Team Lead,6453,31,14,5,4,1,35,10,24,Yes,Yes,Widowed,8,3
1969,Sales,Male,39,High School,Manager,8611,18,9,4,2,5,84,5,45,Yes,Yes,Married,4,3
1970,Marketing,Male,58,High School,Executive,3478,23,0,1,4,2,75,1,19,Yes,Yes,Single,7,1
1971,Sales,Female,51,Master's Degree,Team Lead,7784,23,18,2,5,1,58,13,27,Yes,Yes,Divorced,5,1
1972,Marketing,Female,40,Associate's Degree,Manager,9594,16,1,2,1,1,86,11,45,No,Yes,Single,6,3
1973,Marketing,Male,44,Associate's Degree,Executive,3317,17,12,3,5,1,77,1,41,No,No,Widowed,8,3
1974,Marketing,other,23,PhD,Intern,1303,0,0,4,1,5,0,0,31,Yes,No,Single,1,0
1975,Sales,Male,22,Bachelor's Degree,Executive,4842,22,7,3,3,2,42,6,21,Yes,No,Married,6,0
1976,Sales,Male,20,Bachelor's Degree,Intern,1353,0,0,5,5,5,0,0,16,Yes,Yes,Single,1,0
1977,Marketing,Male,20,PhD,Intern,1181,0,0,1,1,5,0,0,23,Yes,No,Single,1,0
1978,IT,Female,21,Bachelor's Degree,Intern,1301,0,0,3,3,3,0,0,14,Yes,Yes,Single,1,0
1979,Finance,other,29,High School,Analyst,2392,35,10,3,3,4,61,11,23,No,Yes,Married,6,3
1980,Finance,Male,39,High School,Analyst,4243,22,11,5,3,5,63,2,41,Yes,Yes,Single,6,2
1981,Finance,Female,19,Master's Degree,Intern,1440,0,0,2,4,3,0,0,18,No,No,Single,1,0
1982,Sales,Non-binary,47,Master's Degree,Manager,7206,38,10,2,5,2,57,3,36,No,No,Single,4,0
1983,Sales,Non-binary,20,PhD,Intern,1182,0,0,5,5,3,0,0,12,Yes,Yes,Single,1,0
1984,IT,Male,34,PhD,Team Lead,8235,23,9,2,5,5,77,3,37,No,No,Married,1,1
1985,Finance,Non-binary,21,PhD,Intern,1443,0,0,5,5,2,0,0,11,No,No,Single,1,0
1986,Finance,other,50,High School,Analyst,4032,32,7,2,4,3,80,0,5,No,Yes,Divorced,1,3
1987,Marketing,Non-binary,24,Bachelor's Degree,Analyst,4469,30,5,5,5,5,83,12,21,No,Yes,Single,8,2
1988,Sales,Non-binary,47,PhD,Team Lead,9294,39,18,2,1,2,7,3,32,Yes,No,Divorced,6,0
1989,Finance,other,59,PhD,Team Lead,7097,7,12,3,3,2,55,3,29,No,No,Widowed,1,0
1990,IT,Male,33,High School,Executive,3500,9,14,3,4,4,83,5,7,No,Yes,Widowed,1,3
1991,IT,Male,23,High School,Manager,11884,0,12,2,4,5,35,8,36,Yes,No,Divorced,4,3
1992,Finance,other,32,High School,Manager,10236,20,0,5,5,4,68,9,40,Yes,No,Single,7,0
1993,Sales,other,49,Bachelor's Degree,Manager,7123,24,1,3,3,2,12,5,27,Yes,No,Divorced,5,1
1994,IT,other,39,PhD,Analyst,2880,31,12,1,1,2,38,5,6,No,Yes,Divorced,5,0
1995,Marketing,Non-binary,34,Associate's Degree,Manager,11368,9,1,2,3,3,80,6,38,Yes,Yes,Divorced,8,1
1996,IT,other,58,Associate's Degree,Executive,2217,8,10,1,2,4,5,6,4,No,Yes,Widowed,2,3
1997,HR,Female,43,PhD,Executive,4200,19,12,1,3,1,18,0,46,Yes,No,Married,4,3
1998,HR,Non-binary,33,PhD,Manager,7473,19,9,4,1,5,24,7,35,No,Yes,Widowed,4,1
1999,Sales,Male,23,PhD,Team Lead,9041,39,14,1,1,4,2,0,10,Yes,Yes,Divorced,8,0
2000,Finance,Male,58,PhD,Executive,3805,6,0,1,1,2,52,14,38,Yes,No,Single,6,3
2001,Sales,Male,28,Bachelor's Degree,Team Lead,7618,10,13,4,4,3,27,8,30,No,No,Married,9,0
2002,Sales,Non-binary,47,Associate's Degree,Analyst,4084,20,9,4,4,5,25,13,42,Yes,No,Divorced,9,3
2003,Sales,Female,47,Master's Degree,Executive,2689,37,17,4,2,5,46,13,9,Yes,No,Married,4,2
2004,Sales,other,45,Associate's Degree,Team Lead,9249,18,10,5,3,3,7,14,16,No,Yes,Single,7,2
2005,Marketing,other,33,Associate's Degree,Manager,7353,14,6,4,5,2,56,3,4,Yes,Yes,Married,3,2
2006,Marketing,Male,37,High School,Analyst,3371,5,14,5,2,1,54,8,26,Yes,No,Married,6,1
2007,IT,Male,21,PhD,Intern,1094,0,0,2,5,3,0,0,29,No,Yes,Single,1,0
2008,HR,Non-binary,23,PhD,Intern,1413,0,0,5,5,1,0,0,28,No,Yes,Single,1,0
2009,Sales,Female,30,PhD,Manager,9144,10,7,2,2,4,39,14,11,Yes,No,Single,6,1
2010,IT,other,53,High School,Analyst,2711,34,7,4,3,5,22,13,28,Yes,No,Widowed,5,2
2011,HR,Non-binary,36,Bachelor's Degree,Analyst,3994,7,10,4,5,2,99,5,44,No,No,Married,7,3
2012,Finance,other,58,Bachelor's Degree,Analyst,4357,27,15,2,4,1,53,8,32,No,Yes,Divorced,4,2
2013,Marketing,Male,34,Master's Degree,Analyst,3660,2,1,3,4,2,41,3,24,Yes,Yes,Married,5,0
2014,HR,other,19,Bachelor's Degree,Intern,1155,0,0,5,2,4,0,0,42,No,Yes,Single,1,0
2015,Finance,Female,32,Bachelor's Degree,Team Lead,8957,13,6,1,5,1,49,2,39,Yes,Yes,Married,9,1
2016,HR,Female,31,PhD,Analyst,3822,28,19,4,2,2,3,7,7,Yes,Yes,Divorced,2,0
2017,Marketing,Male,34,Associate's Degree,Team Lead,9367,2,12,5,4,2,7,1,18,No,Yes,Married,1,2
2018,Marketing,Female,59,Bachelor's Degree,Analyst,4297,0,1,5,2,4,35,11,3,No,No,Divorced,4,3
2019,IT,Female,36,Bachelor's Degree,Executive,3402,14,2,4,5,3,9,5,44,No,No,Single,6,3
2020,Sales,Non-binary,59,High School,Executive,2941,19,8,2,5,4,29,8,46,No,No,Married,8,1
2021,HR,other,28,Master's Degree,Executive,4787,21,9,4,4,1,99,14,20,Yes,No,Widowed,4,3
2022,HR,Male,59,High School,Analyst,4672,33,12,5,1,1,15,8,34,No,Yes,Single,1,1
2023,Finance,Male,49,PhD,Team Lead,7490,32,12,3,1,5,29,7,30,Yes,No,Widowed,9,1
2024,Marketing,Male,19,Associate's Degree,Intern,1179,0,0,2,3,2,0,0,9,Yes,No,Single,1,0
2025,HR,Male,56,Master's Degree,Manager,7536,2,6,4,4,1,73,0,10,Yes,No,Single,6,0
2026,Marketing,Male,18,High School,Intern,1096,0,0,1,3,3,0,0,6,Yes,No,Single,1,0
2027,HR,Female,57,Bachelor's Degree,Analyst,2091,3,14,4,4,3,33,6,17,Yes,Yes,Married,5,0
2028,IT,Non-binary,42,Bachelor's Degree,Executive,3465,15,4,5,5,4,79,13,15,No,Yes,Married,7,3
2029,Sales,Male,27,Master's Degree,Executive,3704,32,6,5,4,1,54,14,33,No,Yes,Divorced,9,0
2030,HR,Non-binary,22,Bachelor's Degree,Team Lead,5808,8,1,1,2,1,82,0,13,Yes,No,Widowed,1,1
2031,Marketing,Non-binary,25,High School,Analyst,4622,39,17,2,3,5,3,8,42,No,No,Single,8,0
2032,IT,Female,20,High School,Intern,1424,0,0,5,4,5,0,0,44,No,Yes,Single,1,0
2033,HR,Male,47,Bachelor's Degree,Analyst,4531,17,0,2,3,5,43,0,22,Yes,No,Divorced,1,3
2034,Finance,Female,58,Bachelor's Degree,Analyst,4881,15,13,2,4,1,30,7,16,Yes,No,Single,4,2
2035,Sales,Male,44,PhD,Executive,4349,7,18,4,1,4,47,6,34,No,Yes,Divorced,6,1
2036,HR,Female,21,Associate's Degree,Intern,1368,0,0,2,3,4,0,0,3,Yes,No,Single,1,0
2037,IT,Non-binary,42,Master's Degree,Manager,8084,35,18,5,5,4,97,13,8,No,No,Widowed,1,3
2038,Finance,Male,48,High School,Executive,2487,2,5,5,5,4,25,6,20,No,No,Single,1,3
2039,IT,other,18,Master's Degree,Intern,1276,0,0,3,4,3,0,0,47,Yes,No,Single,1,0
2040,IT,Non-binary,59,PhD,Team Lead,5543,37,2,2,5,1,96,14,24,No,No,Divorced,9,3
2041,Finance,other,34,High School,Executive,2483,32,6,3,5,2,90,6,18,No,No,Divorced,4,2
2042,IT,Non-binary,44,PhD,Team Lead,8776,17,2,4,3,1,11,9,23,Yes,No,Divorced,7,3
2043,Finance,Female,37,PhD,Executive,2647,22,16,3,4,4,44,11,1,Yes,No,Single,3,0
2044,HR,Male,51,Bachelor's Degree,Analyst,2550,2,14,2,3,3,7,6,2,No,No,Married,1,2
2045,Finance,Non-binary,23,Master's Degree,Intern,1237,0,0,5,4,3,0,0,5,Yes,No,Single,1,0
2046,Finance,Female,59,Master's Degree,Team Lead,7301,16,18,4,5,1,0,1,18,No,Yes,Divorced,9,3
2047,Sales,Male,37,Bachelor's Degree,Executive,3944,31,10,2,4,2,4,14,16,Yes,Yes,Married,4,1
2048,Finance,Male,52,Master's Degree,Team Lead,9841,6,19,4,4,4,70,6,10,Yes,Yes,Married,3,1
2049,Finance,Non-binary,59,Bachelor's Degree,Executive,4510,38,1,1,2,3,81,2,29,No,Yes,Single,5,1
2050,HR,Male,46,High School,Executive,3373,13,6,2,4,4,53,3,35,No,No,Divorced,1,0
2051,Sales,Non-binary,33,PhD,Manager,8117,14,18,1,2,4,23,14,25,No,Yes,Divorced,3,3
2052,Marketing,Male,47,PhD,Manager,10027,11,6,3,3,4,25,13,42,Yes,Yes,Divorced,4,1
2053,HR,other,58,Master's Degree,Manager,7961,7,9,2,2,5,9,6,24,No,Yes,Divorced,6,0
2054,HR,Female,54,Associate's Degree,Team Lead,9267,15,11,1,3,4,60,13,13,Yes,Yes,Divorced,9,2
2055,Marketing,other,49,PhD,Analyst,2302,33,17,5,4,4,39,1,21,Yes,Yes,Married,3,1
2056,Finance,Non-binary,30,Bachelor's Degree,Executive,2417,23,5,3,3,2,43,12,42,No,No,Single,4,2
2057,IT,other,20,Associate's Degree,Intern,1342,0,0,2,5,2,0,0,43,No,Yes,Single,1,0
2058,Sales,Non-binary,26,Associate's Degree,Manager,7757,15,7,2,4,5,21,8,39,Yes,No,Widowed,8,3
2059,IT,Male,49,PhD,Team Lead,9248,4,4,5,2,5,26,10,34,No,No,Single,9,2
2060,Marketing,Male,56,PhD,Team Lead,7755,4,2,5,1,4,66,0,19,Yes,No,Married,3,3
2061,HR,Non-binary,26,PhD,Team Lead,9702,29,1,1,4,3,81,11,28,Yes,No,Widowed,3,0
2062,HR,other,20,Bachelor's Degree,Intern,1297,0,0,1,5,3,0,0,27,Yes,Yes,Single,1,0
2063,Sales,Male,18,Associate's Degree,Intern,1012,0,0,1,3,1,0,0,26,No,No,Single,1,0
2064,HR,Female,34,Master's Degree,Manager,9936,34,7,4,2,3,24,9,11,Yes,No,Married,1,1
2065,HR,Male,21,Bachelor's Degree,Intern,1300,0,0,3,2,3,0,0,49,Yes,No,Single,1,0
2066,Sales,Female,59,High School,Manager,8788,13,11,2,5,2,94,4,35,No,Yes,Single,2,1
2067,Sales,other,18,PhD,Intern,1345,0,0,3,5,1,0,0,20,No,No,Single,1,0
2068,Marketing,Female,20,Associate's Degree,Intern,1181,0,0,5,4,1,0,0,12,No,Yes,Single,1,0
2069,HR,Female,18,Bachelor's Degree,Intern,1402,0,0,3,1,2,0,0,28,Yes,Yes,Single,1,0
2070,HR,Female,59,High School,Manager,8319,33,8,3,1,3,19,4,2,No,No,Divorced,5,0
2071,Marketing,Female,25,Bachelor's Degree,Executive,4115,6,11,1,3,3,77,6,1,Yes,No,Widowed,3,0
2072,Finance,Male,54,Bachelor's Degree,Manager,7681,9,16,5,2,1,19,14,9,Yes,No,Widowed,8,2
2073,Finance,Female,28,Master's Degree,Executive,4104,14,9,3,4,3,55,13,22,Yes,No,Single,8,1
2074,Finance,Male,59,Master's Degree,Team Lead,5408,16,18,2,2,1,29,10,40,No,Yes,Widowed,2,2
2075,Marketing,Female,29,Bachelor's Degree,Team Lead,9814,10,10,1,4,3,40,12,27,Yes,No,Single,5,0
2076,HR,Non-binary,58,High School,Manager,7851,33,19,3,5,4,83,6,9,Yes,Yes,Widowed,3,2
2077,Marketing,other,31,Associate's Degree,Executive,3493,26,12,5,3,2,70,10,7,No,Yes,Single,7,3
2078,Marketing,Female,59,Associate's Degree,Executive,3176,20,3,2,5,5,62,8,36,Yes,Yes,Single,2,1
2079,Finance,Non-binary,36,PhD,Executive,2200,30,14,5,2,4,68,1,48,No,Yes,Married,9,0
2080,IT,Female,59,PhD,Team Lead,9333,3,11,5,3,3,94,2,38,No,No,Widowed,2,2
2081,HR,Female,36,Associate's Degree,Manager,10909,16,9,5,4,5,28,3,2,No,Yes,Single,2,1
2082,Finance,Female,26,Bachelor's Degree,Analyst,4646,19,6,4,4,4,78,7,43,No,Yes,Widowed,6,3
2083,IT,Non-binary,50,Bachelor's Degree,Executive,2829,24,1,2,3,2,88,0,5,Yes,No,Divorced,3,1
2084,IT,other,40,Master's Degree,Executive,3271,39,6,5,5,5,76,8,17,Yes,No,Married,3,2
2085,Sales,Non-binary,31,Master's Degree,Analyst,3137,22,7,4,3,5,43,4,37,Yes,No,Married,2,3
2086,HR,other,33,PhD,Manager,7749,14,18,1,5,2,87,3,35,Yes,No,Single,5,0
2087,IT,Female,25,Associate's Degree,Executive,3401,32,5,4,3,4,78,12,8,No,Yes,Widowed,5,3
2088,Finance,Male,52,Bachelor's Degree,Manager,11265,18,7,1,5,5,87,7,43,Yes,Yes,Married,7,1
2089,Sales,Female,39,Associate's Degree,Executive,3739,14,19,4,1,2,89,13,3,No,Yes,Married,8,0
2090,HR,other,18,High School,Intern,1154,0,0,5,3,4,0,0,3,Yes,Yes,Single,1,0
2091,Marketing,Non-binary,59,Associate's Degree,Executive,4182,15,19,4,5,3,56,2,1,Yes,Yes,Single,3,0
2092,Finance,Female,23,High School,Intern,1423,0,0,4,2,1,0,0,24,No,Yes,Single,1,0
2093,IT,Non-binary,46,Master's Degree,Manager,7862,21,4,5,2,3,18,3,45,Yes,No,Single,5,0
2094,IT,Non-binary,44,Master's Degree,Executive,4910,31,5,1,3,3,16,0,30,Yes,No,Divorced,4,1
2095,Finance,Non-binary,33,PhD,Team Lead,8777,12,18,5,3,1,68,14,42,No,Yes,Married,6,2
2096,IT,Female,55,Associate's Degree,Team Lead,9182,37,11,2,4,3,60,11,26,Yes,Yes,Divorced,4,2
2097,Sales,Non-binary,57,Associate's Degree,Analyst,2773,25,4,4,5,3,3,13,38,Yes,Yes,Single,8,2
2098,HR,Non-binary,58,High School,Team Lead,6755,16,4,2,3,2,21,2,43,Yes,Yes,Single,9,0
2099,Sales,Female,20,Master's Degree,Intern,1250,0,0,5,2,2,0,0,40,No,Yes,Single,1,0
2100,IT,Non-binary,30,High School,Team Lead,7837,32,5,5,2,4,84,4,43,No,No,Widowed,1,2
2101,Marketing,Female,39,Master's Degree,Team Lead,5744,26,8,3,2,5,88,14,38,Yes,No,Single,4,1
2102,HR,other,59,High School,Team Lead,5369,4,10,2,5,4,5,12,44,Yes,No,Widowed,6,3
2103,HR,other,56,Master's Degree,Executive,2949,36,13,3,1,2,29,7,3,Yes,Yes,Married,8,0
2104,Finance,other,55,High School,Analyst,3146,6,1,2,3,2,92,13,13,No,Yes,Divorced,1,2
2105,Finance,Non-binary,59,Master's Degree,Manager,9346,17,13,3,1,1,74,0,36,Yes,No,Single,3,1
2106,Marketing,Male,35,High School,Analyst,4642,30,18,3,5,1,10,0,41,No,Yes,Single,4,0
2107,HR,Male,19,Associate's Degree,Intern,1390,0,0,2,3,2,0,0,48,No,Yes,Single,1,0
2108,Marketing,Non-binary,50,PhD,Executive,4260,1,4,5,4,3,45,8,12,Yes,Yes,Single,9,3
2109,Finance,Male,59,High School,Executive,2786,12,3,1,3,4,26,8,20,No,Yes,Widowed,3,2
2110,Finance,Female,36,PhD,Team Lead,6320,10,6,5,3,2,18,0,39,No,No,Married,4,0
2111,HR,Male,49,Associate's Degree,Team Lead,5465,25,12,1,3,2,85,3,44,No,Yes,Single,4,0
2112,Sales,Non-binary,23,Associate's Degree,Intern,1280,0,0,2,3,1,0,0,8,No,No,Single,1,0
2113,IT,Non-binary,37,Master's Degree,Executive,4549,1,9,4,3,4,58,7,47,No,Yes,Married,5,1
2114,Finance,Female,33,PhD,Manager,7707,39,3,5,5,4,67,1,2,Yes,No,Single,5,3
2115,Finance,other,26,Bachelor's Degree,Analyst,3298,19,15,3,3,5,53,3,11,No,No,Widowed,2,0
2116,Sales,Non-binary,55,Master's Degree,Executive,3259,16,14,5,5,2,82,6,21,No,Yes,Widowed,1,0
2117,Sales,Female,59,PhD,Manager,10967,15,10,2,3,5,16,6,37,No,No,Married,5,3
2118,Marketing,Male,22,High School,Manager,11952,4,18,4,3,1,49,4,6,No,No,Widowed,5,0
2119,Marketing,Male,59,High School,Analyst,3569,13,2,4,5,5,39,6,19,No,No,Widowed,7,3
2120,IT,Female,53,Associate's Degree,Manager,9715,23,14,5,3,3,99,5,30,Yes,No,Married,2,2
2121,IT,Female,24,Bachelor's Degree,Intern,1176,0,0,5,2,2,0,0,46,Yes,No,Single,1,0
2122,HR,Non-binary,38,High School,Manager,7919,23,13,5,3,2,91,8,39,No,Yes,Single,5,3
2123,Marketing,Male,21,PhD,Intern,1359,0,0,2,4,4,0,0,44,Yes,No,Single,1,0
2124,Finance,Female,45,PhD,Manager,9856,2,16,1,5,5,13,1,49,No,Yes,Single,9,3
2125,Marketing,Male,56,High School,Team Lead,6678,8,17,1,3,4,12,5,36,Yes,No,Widowed,2,2
2126,Finance,Female,59,PhD,Manager,8340,17,18,3,3,5,87,9,20,Yes,No,Divorced,2,0
2127,Sales,Male,20,PhD,Intern,1419,0,0,2,5,5,0,0,10,No,Yes,Single,1,0
2128,Marketing,other,47,Associate's Degree,Manager,8674,18,8,4,1,1,27,1,24,No,No,Divorced,1,3
2129,Sales,Non-binary,59,Bachelor's Degree,Manager,7263,23,13,3,2,5,93,12,33,No,No,Single,5,1
2130,IT,Male,44,Associate's Degree,Manager,10732,3,19,4,2,4,43,9,29,No,No,Divorced,5,2
2131,IT,other,23,Bachelor's Degree,Intern,1070,0,0,4,3,5,0,0,30,Yes,Yes,Single,1,0
2132,HR,Male,25,PhD,Manager,7479,32,10,5,5,5,60,6,36,No,Yes,Divorced,6,0
2133,Marketing,Male,30,Bachelor's Degree,Analyst,2170,0,1,4,4,2,90,9,45,Yes,No,Single,6,2
2134,Sales,other,25,PhD,Analyst,3676,34,19,4,3,2,16,12,6,No,Yes,Single,5,2
2135,Finance,Male,24,PhD,Intern,1374,0,0,2,2,2,0,0,47,No,No,Single,1,0
2136,IT,Male,44,Associate's Degree,Team Lead,6365,11,14,5,3,3,25,6,14,Yes,Yes,Single,8,2
2137,IT,Non-binary,23,Associate's Degree,Analyst,4467,17,11,5,5,2,6,13,3,No,Yes,Married,1,2
2138,Finance,other,45,Master's Degree,Executive,3120,13,13,3,4,3,98,5,24,No,Yes,Single,9,2
2139,Sales,other,59,High School,Analyst,4871,9,10,5,1,3,78,11,19,Yes,No,Widowed,6,0
2140,Sales,Female,52,Master's Degree,Executive,4068,9,8,1,4,4,15,11,38,Yes,Yes,Divorced,9,3
2141,Marketing,Male,23,Master's Degree,Intern,1083,0,0,2,3,2,0,0,34,No,No,Single,1,0
2142,Marketing,Non-binary,59,Bachelor's Degree,Team Lead,6952,23,7,3,2,5,16,3,9,Yes,Yes,Widowed,3,1
2143,HR,Male,59,PhD,Executive,4337,0,11,1,5,1,89,11,30,No,No,Widowed,1,2
2144,IT,Male,55,PhD,Executive,4669,29,2,4,3,5,34,5,32,Yes,No,Widowed,5,1
2145,Marketing,Female,45,PhD,Analyst,3816,14,14,1,1,2,83,8,13,No,Yes,Married,2,1
2146,Sales,Male,47,High School,Executive,3105,7,7,3,5,5,83,9,18,Yes,Yes,Married,1,2
2147,Finance,Non-binary,19,Bachelor's Degree,Intern,1407,0,0,5,5,2,0,0,44,Yes,No,Single,1,0
2148,Sales,Non-binary,18,Bachelor's Degree,Intern,1188,0,0,2,5,2,0,0,22,Yes,No,Single,1,0
2149,IT,Female,19,PhD,Intern,1091,0,0,3,3,5,0,0,4,No,Yes,Single,1,0
2150,Sales,Male,48,Master's Degree,Analyst,4154,20,19,1,1,3,86,0,23,No,Yes,Widowed,8,0
2151,HR,Non-binary,25,High School,Team Lead,5072,14,17,1,3,4,17,4,7,No,No,Married,9,1
2152,IT,Male,37,Master's Degree,Analyst,3802,4,17,3,5,4,92,14,44,Yes,No,Married,5,3
2153,Finance,Male,20,Associate's Degree,Intern,1368,0,0,3,5,4,0,0,11,Yes,No,Single,1,0
2154,HR,Male,51,Bachelor's Degree,Analyst,3810,6,2,3,2,4,47,10,39,Yes,No,Single,4,1
2155,IT,Female,23,Bachelor's Degree,Intern,1068,0,0,5,4,1,0,0,42,Yes,Yes,Single,1,0
2156,Finance,Male,24,Master's Degree,Manager,9853,24,14,3,3,2,90,8,41,No,Yes,Married,7,3
2157,HR,Non-binary,43,High School,Manager,8119,21,15,4,1,1,65,9,34,Yes,Yes,Widowed,8,0
2158,HR,Male,43,Bachelor's Degree,Executive,4736,12,16,2,5,4,22,3,5,Yes,Yes,Widowed,5,3
2159,IT,Non-binary,33,Master's Degree,Team Lead,5184,16,0,2,3,4,84,1,42,No,Yes,Married,2,1
2160,Marketing,Male,42,High School,Manager,8417,12,10,4,4,5,9,8,25,No,Yes,Divorced,9,3
2161,HR,Non-binary,23,Master's Degree,Intern,1307,0,0,1,3,4,0,0,28,Yes,No,Single,1,0
2162,HR,Non-binary,52,High School,Analyst,4992,8,8,1,4,2,58,13,14,Yes,Yes,Divorced,5,2
2163,Finance,Male,52,PhD,Analyst,3953,4,19,1,3,4,67,10,27,Yes,No,Married,3,0
2164,Sales,Male,44,High School,Executive,3921,38,15,1,2,4,84,12,16,No,Yes,Widowed,8,3
2165,IT,Non-binary,41,Associate's Degree,Analyst,4333,32,5,5,3,1,42,9,27,Yes,Yes,Divorced,8,2
2166,IT,other,36,PhD,Manager,11619,3,11,4,2,2,11,2,2,Yes,No,Single,1,2
2167,Marketing,Female,44,Master's Degree,Analyst,2620,27,18,2,4,3,52,12,19,Yes,Yes,Divorced,4,3
